[INFO][2020-07-10T23:03:41.077][log.go:58] _com_mysql_success||current_time=2020-07-10 23:03:41||affected_row=1||cspanid=||source=/Users/tao/moduleGo/gin_scaffold/dao/service_access_control.go:27||proc_time=0.000477s||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '68')||traceid=c0a8bc9f5f08834d2818[INFO][2020-07-10T23:04:13.422][log.go:58] _com_mysql_success||source=/Users/tao/moduleGo/gin_scaffold/dao/service_info.go:68||current_time=2020-07-10 23:04:13||affected_row=12||traceid=c0a8bc9f5f08836d05480e71104dc7b0||spanid=9fa03ff2380704bb||level=sql||proc_time=0.000813s||sql=SELECT * FROM `gateway_service_info`  WHERE (is_delete=0) ORDER BY id desc LIMIT 999999 OFFSET 0||cspanid=
[INFO][2020-07-10T23:04:13.422][log.go:58] _com_mysql_success||sql=SELECT * FROM `gateway_service_info`  WHERE (is_delete=0) LIMIT 999999 OFFSET 0||spanid=9fa03ff2380704bb||proc_time=0.000520s||source=/Users/tao/moduleGo/gin_scaffold/dao/service_info.go:72||current_time=2020-07-10 23:04:13||affected_row=12||traceid=c0a8bc9f5f08836d05480e71104dc7b0||cspanid=||level=sql
[INFO][2020-07-10T23:04:13.422][log.go:58] _com_mysql_success||cspanid=||source=/Users/tao/moduleGo/gin_scaffold/dao/service_info.go:72||affected_row=0||proc_time=0.000267s||sql=SELECT count(*) FROM `gateway_service_info`  WHERE (is_delete=0) LIMIT 999999 OFFSET 0||traceid=c0a8bc9f5f08836d05480e71104dc7b0||spanid=9fa03ff2380704bb||level=sql||current_time=2020-07-10 23:04:13
[INFO][2020-07-10T23:04:13.422][log.go:58] _com_mysql_success||traceid=c0a8bc9f5f08836d51480e71f27cc6b0||spanid=9fa03ff268255aaf||level=sql||source=/Users/tao/moduleGo/gin_scaffold/dao/service_http_rule.go:27||current_time=2020-07-10 23:04:13||proc_time=0.000561s||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '50')||affected_row=0||cspanid=
[INFO][2020-07-10T23:04:13.422][log.go:58] _com_mysql_success||level=sql||current_time=2020-07-10 23:04:13||traceid=c0a8bc9f5f08836d34880e71b62158b0||cspanid=||spanid=9fa03ff23c04951a||source=/Users/tao/moduleGo/gin_scaffold/dao/service_tcp_rule.go:21||proc_time=0.000479s||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '50')||affected_row=1
[INFO][2020-07-10T23:04:13.422][log.go:58] _com_mysql_success||source=/Users/tao/moduleGo/gin_scaffold/dao/service_grpc_rule.go:23||proc_time=0.000482s||cspanid=||traceid=c0a8bc9f5f08836dc3f00e71ec3f25b0||spanid=9fa03ff21bf98be2||level=sql||current_time=2020-07-10 23:04:13||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '50')||affected_row=0
[INFO][2020-07-10T23:04:13.422][log.go:58] _com_mysql_success||current_time=2020-07-10 23:04:13||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '50')||traceid=c0a8bc9f5f08836d38000e710bd268b0||cspanid=||level=sql||source=/Users/tao/moduleGo/gin_scaffold/dao/service_access_control.go:27||proc_time=0.000442s||affected_row=1||spanid=9fa03ff26e661e92
[INFO][2020-07-10T23:04:13.422][log.go:58] _com_mysql_success||cspanid=||spanid=9fa03ff21a714cf8||level=sql||source=/Users/tao/moduleGo/gin_scaffold/dao/service_load_balance.go:33||current_time=2020-07-10 23:04:13||traceid=c0a8bc9f5f08836d12e00e7154502fb0||proc_time=0.000976s||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '50')||affected_row=1
[INFO][2020-07-10T23:04:13.422][log.go:58] _com_mysql_success||source=/Users/tao/moduleGo/gin_scaffold/dao/service_http_rule.go:27||affected_row=0||cspanid=||level=sql||current_time=2020-07-10 23:04:13||proc_time=0.000441s||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '51')||traceid=c0a8bc9f5f08836d22100e710c8b35b0||spanid=9fa03ff2039f6f78
[INFO][2020-07-10T23:04:13.422][log.go:58] _com_mysql_success||source=/Users/tao/moduleGo/gin_scaffold/dao/service_tcp_rule.go:21||affected_row=1||cspanid=||traceid=c0a8bc9f5f08836d28c00e71d4b7a5b0||spanid=9fa03ff20a2b894c||level=sql||current_time=2020-07-10 23:04:13||proc_time=0.000339s||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '51')
[INFO][2020-07-10T23:04:13.422][log.go:58] _com_mysql_success||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '51')||spanid=9fa03ff226984b92||source=/Users/tao/moduleGo/gin_scaffold/dao/service_grpc_rule.go:23||current_time=2020-07-10 23:04:13||proc_time=0.000337s||cspanid=||level=sql||affected_row=0||traceid=c0a8bc9f5f08836d52e00e719442fdb0
[INFO][2020-07-10T23:04:13.422][log.go:58] _com_mysql_success||proc_time=0.000395s||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '51')||affected_row=1||traceid=c0a8bc9f5f08836d6d600e71a6e3cab0||level=sql||current_time=2020-07-10 23:04:13||cspanid=||spanid=9fa03ff223a62343||source=/Users/tao/moduleGo/gin_scaffold/dao/service_access_control.go:27
[INFO][2020-07-10T23:04:13.422][log.go:58] _com_mysql_success||cspanid=||spanid=9fa03ff2241b3ae4||level=sql||source=/Users/tao/moduleGo/gin_scaffold/dao/service_load_balance.go:33||current_time=2020-07-10 23:04:13||proc_time=0.000393s||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '51')||affected_row=1||traceid=c0a8bc9f5f08836da1200e717403deb0
[INFO][2020-07-10T23:04:13.422][log.go:58] _com_mysql_success||current_time=2020-07-10 23:04:13||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '52')||cspanid=||spanid=9fa03ff22607c649||level=sql||source=/Users/tao/moduleGo/gin_scaffold/dao/service_http_rule.go:27||proc_time=0.000337s||affected_row=0||traceid=c0a8bc9f5f08836dd8c80e71b5a315b0
[INFO][2020-07-10T23:04:13.422][log.go:58] _com_mysql_success||source=/Users/tao/moduleGo/gin_scaffold/dao/service_tcp_rule.go:21||current_time=2020-07-10 23:04:13||traceid=c0a8bc9f5f08836df3480e710b9ca8b0||cspanid=||spanid=9fa03ff209825e11||level=sql||proc_time=0.000556s||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '52')||affected_row=1
[INFO][2020-07-10T23:04:13.422][log.go:58] _com_mysql_success||current_time=2020-07-10 23:04:13||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '52')||traceid=c0a8bc9f5f08836d09500e71e9f767b0||spanid=9fa03ff227dff7ab||level=sql||source=/Users/tao/moduleGo/gin_scaffold/dao/service_grpc_rule.go:23||proc_time=0.000734s||affected_row=0||cspanid=
[INFO][2020-07-10T23:04:13.422][log.go:58] _com_mysql_success||cspanid=||level=sql||current_time=2020-07-10 23:04:13||proc_time=0.000523s||affected_row=1||source=/Users/tao/moduleGo/gin_scaffold/dao/service_access_control.go:27||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '52')||traceid=c0a8bc9f5f08836d05880e7188f8bdb0||spanid=9fa03ff25d78399c
[INFO][2020-07-10T23:04:13.422][log.go:58] _com_mysql_success||source=/Users/tao/moduleGo/gin_scaffold/dao/service_load_balance.go:33||current_time=2020-07-10 23:04:13||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '52')||spanid=9fa03ff257613082||level=sql||proc_time=0.000486s||affected_row=1||traceid=c0a8bc9f5f08836d83380e71d0a1e9b0||cspanid=
[INFO][2020-07-10T23:04:13.422][log.go:58] _com_mysql_success||cspanid=||level=sql||source=/Users/tao/moduleGo/gin_scaffold/dao/service_http_rule.go:27||proc_time=0.000550s||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '53')||current_time=2020-07-10 23:04:13||affected_row=0||traceid=c0a8bc9f5f08836d5cd80e71a08e4bb0||spanid=9fa03ff23f1f46e8
[INFO][2020-07-10T23:04:13.422][log.go:58] _com_mysql_success||source=/Users/tao/moduleGo/gin_scaffold/dao/service_tcp_rule.go:21||current_time=2020-07-10 23:04:13||traceid=c0a8bc9f5f08836d5d400e7189c167b0||cspanid=||spanid=9fa03ff2586d6826||level=sql||proc_time=0.000743s||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '53')||affected_row=0
[INFO][2020-07-10T23:04:13.422][log.go:58] _com_mysql_success||current_time=2020-07-10 23:04:13||proc_time=0.000563s||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '53')||cspanid=||spanid=9fa03ff246a03cb4||source=/Users/tao/moduleGo/gin_scaffold/dao/service_grpc_rule.go:23||affected_row=1||traceid=c0a8bc9f5f08836d74d00e7122787cb0||level=sql
[INFO][2020-07-10T23:04:13.422][log.go:58] _com_mysql_success||current_time=2020-07-10 23:04:13||proc_time=0.000594s||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '53')||affected_row=1||traceid=c0a8bc9f5f08836d67b00e71b92d01b0||spanid=9fa03ff27e34179d||level=sql||source=/Users/tao/moduleGo/gin_scaffold/dao/service_access_control.go:27||cspanid=
[INFO][2020-07-10T23:04:13.422][log.go:58] _com_mysql_success||traceid=c0a8bc9f5f08836d12280e714e91e9b0||spanid=9fa03ff252804793||current_time=2020-07-10 23:04:13||source=/Users/tao/moduleGo/gin_scaffold/dao/service_load_balance.go:33||proc_time=0.000593s||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '53')||affected_row=1||cspanid=||level=sql
[INFO][2020-07-10T23:04:13.422][log.go:58] _com_mysql_success||spanid=9fa03ff22f521858||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '54')||current_time=2020-07-10 23:04:13||proc_time=0.000465s||affected_row=0||traceid=c0a8bc9f5f08836d99780e71b58fbeb0||cspanid=||level=sql||source=/Users/tao/moduleGo/gin_scaffold/dao/service_http_rule.go:27
[INFO][2020-07-10T23:04:13.422][log.go:58] _com_mysql_success||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '54')||traceid=c0a8bc9f5f08836df6180e71f7ae24b0||cspanid=||level=sql||source=/Users/tao/moduleGo/gin_scaffold/dao/service_tcp_rule.go:21||affected_row=0||spanid=9fa03ff21e925507||current_time=2020-07-10 23:04:13||proc_time=0.000472s
[INFO][2020-07-10T23:04:13.422][log.go:58] _com_mysql_success||proc_time=0.000534s||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '54')||affected_row=1||spanid=9fa03ff23485757e||level=sql||source=/Users/tao/moduleGo/gin_scaffold/dao/service_grpc_rule.go:23||current_time=2020-07-10 23:04:13||traceid=c0a8bc9f5f08836db0780e7102a18db0||cspanid=
[INFO][2020-07-10T23:04:13.422][log.go:58] _com_mysql_success||cspanid=||level=sql||source=/Users/tao/moduleGo/gin_scaffold/dao/service_access_control.go:27||current_time=2020-07-10 23:04:13||proc_time=0.000577s||affected_row=1||traceid=c0a8bc9f5f08836d80300e716b36dbb0||spanid=9fa03ff24fd269fd||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '54')
[INFO][2020-07-10T23:04:13.422][log.go:58] _com_mysql_success||current_time=2020-07-10 23:04:13||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '54')||affected_row=1||traceid=c0a8bc9f5f08836d96380e7110d632b0||cspanid=||spanid=9fa03ff25e377ef5||level=sql||source=/Users/tao/moduleGo/gin_scaffold/dao/service_load_balance.go:33||proc_time=0.000511s
[INFO][2020-07-10T23:04:13.422][log.go:58] _com_mysql_success||source=/Users/tao/moduleGo/gin_scaffold/dao/service_http_rule.go:27||current_time=2020-07-10 23:04:13||proc_time=0.000463s||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '55')||affected_row=0||traceid=c0a8bc9f5f08836da6880e714f278ab0||cspanid=||level=sql||spanid=9fa03ff2346e5f29
[INFO][2020-07-10T23:04:13.422][log.go:58] _com_mysql_success||traceid=c0a8bc9f5f08836d70880e715d2928b0||cspanid=||level=sql||source=/Users/tao/moduleGo/gin_scaffold/dao/service_tcp_rule.go:21||current_time=2020-07-10 23:04:13||proc_time=0.000447s||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '55')||affected_row=1||spanid=9fa03ff27539a201
[INFO][2020-07-10T23:04:13.422][log.go:58] _com_mysql_success||cspanid=||source=/Users/tao/moduleGo/gin_scaffold/dao/service_grpc_rule.go:23||proc_time=0.000424s||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '55')||affected_row=0||spanid=9fa03ff27062b076||level=sql||current_time=2020-07-10 23:04:13||traceid=c0a8bc9f5f08836db5b80e715f3257b0
[INFO][2020-07-10T23:04:13.422][log.go:58] _com_mysql_success||traceid=c0a8bc9f5f08836d4b200e715ca80db0||cspanid=||spanid=9fa03ff26c443faf||proc_time=0.000453s||affected_row=1||current_time=2020-07-10 23:04:13||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '55')||level=sql||source=/Users/tao/moduleGo/gin_scaffold/dao/service_access_control.go:27
[INFO][2020-07-10T23:04:13.422][log.go:58] _com_mysql_success||level=sql||traceid=c0a8bc9f5f08836d6d280e71acfc5db0||cspanid=||spanid=9fa03ff2163a5ace||source=/Users/tao/moduleGo/gin_scaffold/dao/service_load_balance.go:33||current_time=2020-07-10 23:04:13||proc_time=0.000480s||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '55')||affected_row=1
[INFO][2020-07-10T23:04:13.422][log.go:58] _com_mysql_success||traceid=c0a8bc9f5f08836d10180e71cfb024b0||cspanid=||source=/Users/tao/moduleGo/gin_scaffold/dao/service_http_rule.go:27||current_time=2020-07-10 23:04:13||proc_time=0.000430s||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '56')||affected_row=1||level=sql||spanid=9fa03ff203e19bf7
[INFO][2020-07-10T23:04:13.422][log.go:58] _com_mysql_success||cspanid=||spanid=9fa03ff225a1ffb5||level=sql||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '56')||affected_row=0||traceid=c0a8bc9f5f08836d9db00e711900fbb0||source=/Users/tao/moduleGo/gin_scaffold/dao/service_tcp_rule.go:21||current_time=2020-07-10 23:04:13||proc_time=0.000327s
[INFO][2020-07-10T23:04:13.422][log.go:58] _com_mysql_success||current_time=2020-07-10 23:04:13||affected_row=0||cspanid=||level=sql||source=/Users/tao/moduleGo/gin_scaffold/dao/service_grpc_rule.go:23||proc_time=0.000295s||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '56')||traceid=c0a8bc9f5f08836d89500e7189c820b0||spanid=9fa03ff26a7cb5cf
[INFO][2020-07-10T23:04:13.422][log.go:58] _com_mysql_success||affected_row=1||traceid=c0a8bc9f5f08836d2ea00e71cb626cb0||cspanid=||spanid=9fa03ff20b7fbfbc||level=sql||source=/Users/tao/moduleGo/gin_scaffold/dao/service_access_control.go:27||current_time=2020-07-10 23:04:13||proc_time=0.000374s||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '56')
[INFO][2020-07-10T23:04:13.422][log.go:58] _com_mysql_success||proc_time=0.000362s||affected_row=1||traceid=c0a8bc9f5f08836d14400e7170e7acb0||spanid=9fa03ff276fd839a||level=sql||current_time=2020-07-10 23:04:13||cspanid=||source=/Users/tao/moduleGo/gin_scaffold/dao/service_load_balance.go:33||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '56')
[INFO][2020-07-10T23:04:13.422][log.go:58] _com_mysql_success||level=sql||current_time=2020-07-10 23:04:13||traceid=c0a8bc9f5f08836dabc00e71b4a3c8b0||spanid=9fa03ff246baf447||source=/Users/tao/moduleGo/gin_scaffold/dao/service_http_rule.go:27||proc_time=0.000344s||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '57')||affected_row=0||cspanid=
[INFO][2020-07-10T23:04:13.422][log.go:58] _com_mysql_success||affected_row=1||cspanid=||proc_time=0.000310s||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '57')||traceid=c0a8bc9f5f08836dd5e00e710aedf1b0||spanid=9fa03ff20dbeaa0f||level=sql||source=/Users/tao/moduleGo/gin_scaffold/dao/service_tcp_rule.go:21||current_time=2020-07-10 23:04:13
[INFO][2020-07-10T23:04:13.422][log.go:58] _com_mysql_success||level=sql||proc_time=0.000316s||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '57')||cspanid=||spanid=9fa03ff21852fe62||source=/Users/tao/moduleGo/gin_scaffold/dao/service_grpc_rule.go:23||current_time=2020-07-10 23:04:13||affected_row=0||traceid=c0a8bc9f5f08836d83000e71b166a2b0
[INFO][2020-07-10T23:04:13.422][log.go:58] _com_mysql_success||cspanid=||level=sql||source=/Users/tao/moduleGo/gin_scaffold/dao/service_access_control.go:27||proc_time=0.000389s||affected_row=1||traceid=c0a8bc9f5f08836d47900e7197d70ab0||current_time=2020-07-10 23:04:13||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '57')||spanid=9fa03ff2429bd23a
[INFO][2020-07-10T23:04:13.422][log.go:58] _com_mysql_success||source=/Users/tao/moduleGo/gin_scaffold/dao/service_load_balance.go:33||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '57')||traceid=c0a8bc9f5f08836d31180e71c09a3eb0||cspanid=||spanid=9fa03ff22858bd10||level=sql||current_time=2020-07-10 23:04:13||proc_time=0.000406s||affected_row=1
[INFO][2020-07-10T23:04:13.422][log.go:58] _com_mysql_success||current_time=2020-07-10 23:04:13||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '58')||affected_row=0||cspanid=||source=/Users/tao/moduleGo/gin_scaffold/dao/service_http_rule.go:27||proc_time=0.000360s||traceid=c0a8bc9f5f08836db6e00e714b4e8eb0||spanid=9fa03ff2450064ce||level=sql
[INFO][2020-07-10T23:04:13.422][log.go:58] _com_mysql_success||current_time=2020-07-10 23:04:13||proc_time=0.000358s||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '58')||affected_row=0||traceid=c0a8bc9f5f08836d56300e71930cf8b0||level=sql||source=/Users/tao/moduleGo/gin_scaffold/dao/service_tcp_rule.go:21||cspanid=||spanid=9fa03ff25396d24a
[INFO][2020-07-10T23:04:13.422][log.go:58] _com_mysql_success||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '58')||cspanid=||spanid=9fa03ff2517d8ebf||traceid=c0a8bc9f5f08836dda280e71b1f57bb0||level=sql||source=/Users/tao/moduleGo/gin_scaffold/dao/service_grpc_rule.go:23||current_time=2020-07-10 23:04:13||proc_time=0.000298s||affected_row=1
[INFO][2020-07-10T23:04:13.422][log.go:58] _com_mysql_success||current_time=2020-07-10 23:04:13||affected_row=1||traceid=c0a8bc9f5f08836daa700e718c4694b0||cspanid=||spanid=9fa03ff22f3f0d6f||level=sql||source=/Users/tao/moduleGo/gin_scaffold/dao/service_access_control.go:27||proc_time=0.000329s||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '58')
[INFO][2020-07-10T23:04:13.422][log.go:58] _com_mysql_success||current_time=2020-07-10 23:04:13||proc_time=0.000440s||affected_row=1||cspanid=||spanid=9fa03ff220624c58||level=sql||source=/Users/tao/moduleGo/gin_scaffold/dao/service_load_balance.go:33||traceid=c0a8bc9f5f08836dfba00e711283b6b0||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '58')
[INFO][2020-07-10T23:04:13.422][log.go:58] _com_mysql_success||current_time=2020-07-10 23:04:13||affected_row=1||traceid=c0a8bc9f5f08836da8780e71770eb5b0||cspanid=||spanid=9fa03ff240d4e552||level=sql||proc_time=0.000347s||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '59')||source=/Users/tao/moduleGo/gin_scaffold/dao/service_http_rule.go:27
[INFO][2020-07-10T23:04:13.422][log.go:58] _com_mysql_success||source=/Users/tao/moduleGo/gin_scaffold/dao/service_tcp_rule.go:21||current_time=2020-07-10 23:04:13||proc_time=0.000270s||affected_row=0||spanid=9fa03ff259a30874||level=sql||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '59')||traceid=c0a8bc9f5f08836de6200e71f98c40b0||cspanid=
